FID,AsRecordedID,SpeciesID,Species_name
SpeciesList.3115,3115,3115,Labroides pectoralis
SpeciesList.3116,3116,3116,Labropsis australis
SpeciesList.3117,3117,3117,Labropsis xanthonota
SpeciesList.3118,3118,3118,Macropharyngodon choati
SpeciesList.3119,3119,3119,Macropharyngodon kuiteri
SpeciesList.3120,3120,3120,Pseudodax moluccanus
SpeciesList.3121,3121,3121,Pteragogus enneacanthus
SpeciesList.3122,3122,3122,Thalassoma quinquevittatum
SpeciesList.3123,3123,3123,Thalassoma trilobatum
SpeciesList.3124,3124,3124,Thalassoma nigrofasciatum
SpeciesList.3125,3125,3125,Pteragogus flagellifer
SpeciesList.3126,3126,3126,Siphonognathus argyrophanes
SpeciesList.3127,3127,3127,Hipposcarus longiceps
SpeciesList.3128,3128,3128,Leptoscarus vaigiensis
SpeciesList.3129,3129,3129,Scarus altipinnis
SpeciesList.3130,3130,3130,Chlorurus bleekeri
SpeciesList.3131,3131,3131,Scarus flavipectoralis
SpeciesList.3132,3132,3132,Scarus forsteni
SpeciesList.3133,3133,3133,Scarus globiceps
SpeciesList.3134,3134,3134,Scarus niger
SpeciesList.3135,3135,3135,Scarus oviceps
SpeciesList.3136,3136,3136,Scarus prasiognathos
SpeciesList.3137,3137,3137,Scarus psittacus
SpeciesList.3138,3138,3138,Chlorurus japanensis
SpeciesList.3139,3139,3139,Scarus quoyi
SpeciesList.3140,3140,3140,Scarus spinus
SpeciesList.3141,3141,3141,Opistognathus darwiniensis
SpeciesList.3142,3142,3142,Parapercis australis
SpeciesList.3143,3143,3143,Parapercis stricticeps
SpeciesList.3144,3144,3144,Parapercis xanthozona
SpeciesList.3145,3145,3145,Parapercis lineopunctata
SpeciesList.3146,3146,3146,Squamicreedia obtusa
SpeciesList.3147,3147,3147,Limnichthys fasciatus
SpeciesList.3149,3149,3149,Cirripectes filamentosus
SpeciesList.3150,3150,3150,Cirripectes stigmaticus
SpeciesList.3151,3151,3151,Ecsenius aequalis
SpeciesList.3152,3152,3152,Ecsenius alleni
SpeciesList.3153,3153,3153,Ecsenius lineatus
SpeciesList.3154,3154,3154,Ecsenius oculatus
SpeciesList.3155,3155,3155,Ecsenius stictus
SpeciesList.3156,3156,3156,Ecsenius yaeyamaensis
SpeciesList.3157,3157,3157,Exallias brevis
SpeciesList.3158,3158,3158,Meiacanthus atrodorsalis
SpeciesList.3159,3159,3159,Meiacanthus ditrema
SpeciesList.3160,3160,3160,Meiacanthus lineatus
SpeciesList.3161,3161,3161,Meiacanthus luteus
SpeciesList.3162,3162,3162,Omobranchus germaini
SpeciesList.3163,3163,3163,Parablennius intermedius
SpeciesList.3164,3164,3164,Plagiotremus laudandus
SpeciesList.3165,3165,3165,Salarias alboguttatus
SpeciesList.3166,3166,3166,Stanulus talboti
SpeciesList.3167,3167,3167,Parablennius laticlavius
SpeciesList.3168,3168,3168,Cirripectes alleni
SpeciesList.3169,3169,3169,Congrogadus subducens
SpeciesList.3170,3170,3170,Enneapterygius hemimelas
SpeciesList.3171,3171,3171,Ucla xenogrammus
SpeciesList.3172,3172,3172,Enneapterygius larsonae
SpeciesList.3173,3173,3173,Enneapterygius mirabilis
SpeciesList.3174,3174,3174,Heteroclinus adelaidae
SpeciesList.3175,3175,3175,Heteroclinus heptaeolus
SpeciesList.3176,3176,3176,Heteroclinus nasutus
SpeciesList.3177,3177,3177,Heteroclinus roseus
SpeciesList.3178,3178,3178,Pseudocalliurichthys goodladi
SpeciesList.3179,3179,3179,Repomucenus calcaratus
SpeciesList.3180,3180,3180,Neosynchiropus ocellatus
SpeciesList.3181,3181,3181,Yongeichthys nebulosus
SpeciesList.3182,3182,3182,Arenigobius frenatus
SpeciesList.3183,3183,3183,Amblyeleotris guttata
SpeciesList.3184,3184,3184,Amblyeleotris steinitzi
SpeciesList.3185,3185,3185,Amblygobius bynoensis
SpeciesList.3186,3186,3186,Amblygobius decussatus
SpeciesList.3187,3187,3187,Amblygobius nocturnus
SpeciesList.3189,3189,3189,Bathygobius krefftii
SpeciesList.3190,3190,3190,Bryaninops amplus
SpeciesList.3191,3191,3191,Bryaninops natans
SpeciesList.3192,3192,3192,Cryptocentrus fasciatus
SpeciesList.3193,3193,3193,Cryptocentrus strigilliceps
SpeciesList.3194,3194,3194,Ctenogobiops feroculus
SpeciesList.3195,3195,3195,Ctenogobiops pomastictus
SpeciesList.3196,3196,3196,Eviota bifasciata
SpeciesList.3197,3197,3197,Eviota melasma
SpeciesList.3198,3198,3198,Eviota pellucida
SpeciesList.3199,3199,3199,Eviota prasites
SpeciesList.3200,3200,3200,Eviota sebreei
SpeciesList.3201,3201,3201,Eviota sigillata
SpeciesList.3202,3202,3202,Exyrias belissimus
SpeciesList.3203,3203,3203,Fusigobius duospilus
SpeciesList.3204,3204,3204,Fusigobius neophytus
SpeciesList.3205,3205,3205,Fusigobius signipinnis
SpeciesList.3206,3206,3206,Gobiodon citrinus
SpeciesList.3207,3207,3207,Gobiodon histrio
SpeciesList.3208,3208,3208,Istigobius decoratus
SpeciesList.3209,3209,3209,Istigobius goldmanni
SpeciesList.3210,3210,3210,Istigobius nigroocellatus
SpeciesList.3211,3211,3211,Istigobius rigilius
SpeciesList.3212,3212,3212,Macrodontogobius wilburi
SpeciesList.3213,3213,3213,Paragobiodon echinocephalus
SpeciesList.3214,3214,3214,Signigobius biocellatus
SpeciesList.3215,3215,3215,Tasmanogobius gloveri
SpeciesList.3216,3216,3216,Tridentiger trigonocephalus
SpeciesList.3217,3217,3217,Valenciennea helsdingenii
SpeciesList.3218,3218,3218,Valenciennea immaculata
SpeciesList.3219,3219,3219,Valenciennea muralis
SpeciesList.3220,3220,3220,Eviota storthynx
SpeciesList.3221,3221,3221,Valenciennea alleni
SpeciesList.3222,3222,3222,Eviota hoesei
SpeciesList.3223,3223,3223,Gnatholepis cauerensis
SpeciesList.3224,3224,3224,Nemateleotris magnifica
SpeciesList.3225,3225,3225,Ptereleotris hanae
SpeciesList.3226,3226,3226,Ptereleotris zebra
SpeciesList.3227,3227,3227,Acanthurus grammoptilus
SpeciesList.3228,3228,3228,Acanthurus albipectoralis
SpeciesList.3229,3229,3229,Acanthurus auranticavus
SpeciesList.3230,3230,3230,Acanthurus nigricauda
SpeciesList.3231,3231,3231,Acanthurus thompsoni
SpeciesList.3232,3232,3232,Acanthurus xanthopterus
SpeciesList.3233,3233,3233,Ctenochaetus cyanocheilus
SpeciesList.3234,3234,3234,Naso fageni
SpeciesList.3235,3235,3235,Paracanthurus hepatus
SpeciesList.3236,3236,3236,Siganus fuscescens
SpeciesList.3237,3237,3237,Siganus javus
SpeciesList.3238,3238,3238,Siganus argenteus
SpeciesList.3239,3239,3239,Siganus corallinus
SpeciesList.3240,3240,3240,Siganus doliatus
SpeciesList.3241,3241,3241,Siganus puellus
SpeciesList.3242,3242,3242,Siganus punctatissimus
SpeciesList.3243,3243,3243,Siganus trispilos
SpeciesList.3244,3244,3244,Siganus vulpinus
SpeciesList.3245,3245,3245,Scomberomorus commerson
SpeciesList.3246,3246,3246,Cybiosarda elegans
SpeciesList.3247,3247,3247,Grammatorcynus bilineatus
SpeciesList.3248,3248,3248,Pseudorhombus jenynsii
SpeciesList.3249,3249,3249,Arnoglossus bassensis
SpeciesList.3250,3250,3250,Bothus mancus
SpeciesList.3251,3251,3251,Bothus pantherinus
SpeciesList.3252,3252,3252,Brachirus nigra
SpeciesList.3253,3253,3253,Aseraggodes lenisquamis
SpeciesList.3254,3254,3254,Balistoides conspicillum
SpeciesList.3255,3255,3255,Cantherhines fronticinctus
SpeciesList.3256,3256,3256,Cantherhines dumerilii
SpeciesList.3257,3257,3257,Cantheschenia grandisquamis
SpeciesList.3258,3258,3258,Cantheschenia longipinnis
SpeciesList.3259,3259,3259,Paraluteres prionurus
SpeciesList.3260,3260,3260,Pervagor alternans
SpeciesList.3261,3261,3261,Pervagor janthinosoma
SpeciesList.3262,3262,3262,Pseudobalistes flavimarginatus
SpeciesList.3263,3263,3263,Sufflamen bursa
SpeciesList.3264,3264,3264,Rhynchostracion nasus
SpeciesList.3265,3265,3265,Canthigaster bennetti
SpeciesList.3266,3266,3266,Canthigaster janthinoptera
SpeciesList.3267,3267,3267,Canthigaster papua
SpeciesList.3268,3268,3268,Tetractenos hamiltoni
SpeciesList.3269,3269,3269,Caretta caretta
SpeciesList.3270,3270,3270,Eretmochelys imbricata
SpeciesList.3271,3271,3271,Aipysurus laevis
SpeciesList.3272,3272,3272,Eudyptula minor
SpeciesList.3273,3273,3273,Megaptera novaeangliae
SpeciesList.3274,3274,3274,Tursiops aduncus
SpeciesList.3275,3275,3275,Arctocephalus forsteri
SpeciesList.3476,3476,3476,Maritigrella fuscopunctata
SpeciesList.3477,3477,3477,Prothalotia lehmanni
SpeciesList.3478,3478,3478,Ergalatax contracta
SpeciesList.3479,3479,3479,Pterochelus duffusi
SpeciesList.3480,3480,3480,Mancinella alouina
SpeciesList.3481,3481,3481,Nassarius glans
SpeciesList.3482,3482,3482,Gracilispira lineata
SpeciesList.3483,3483,3483,Gracilispira monilifera
SpeciesList.3484,3484,3484,Volutomitra obscura
SpeciesList.3485,3485,3485,Aegires gardineri
SpeciesList.3486,3486,3486,Aegires minor
SpeciesList.3487,3487,3487,Dendrodoris krusensternii
SpeciesList.3488,3488,3488,Neoamphicylcus mutans
SpeciesList.3489,3489,3489,Bohadschia graeffei
SpeciesList.3490,3490,3490,Sillago vittata
SpeciesList.3491,3491,3491,Centropyge flavissima
SpeciesList.3492,3492,3492,Parapercis pacifica
SpeciesList.3509,3509,3509,Parapercis hexophtalma
SpeciesList.3520,3520,3520,Acanthurus nigroris
SpeciesList.3521,3521,3521,Amblygobius semicinctus
SpeciesList.3522,3522,3522,Amphiprion frenatus
SpeciesList.3523,3523,3523,Aniculus maximus
SpeciesList.3524,3524,3524,Aphelodoris gigas
SpeciesList.3525,3525,3525,Aplysia extraordinaria
SpeciesList.3527,3527,3527,Archaster angulatus
SpeciesList.3528,3528,3528,Armina magna
SpeciesList.3529,3529,3529,Berthella martensi
SpeciesList.3530,3530,3530,Bulla mabillei
SpeciesList.3531,3531,3531,Ceratosoma trilobatum
SpeciesList.3532,3532,3532,Cerberilla affinis
SpeciesList.3533,3533,3533,Chaetodermis penicilligerus
SpeciesList.3534,3534,3534,Chaetodon guttatissimus
SpeciesList.3535,3535,3535,Chaetodon quadrimaculatus
SpeciesList.3536,3536,3536,Cheilodipterus nigrotaeniatus
SpeciesList.3537,3537,3537,Chilomycterus affinis
SpeciesList.3538,3538,3538,Chromodoris elisabethina
SpeciesList.3539,3539,3539,Chromodoris magnifica
SpeciesList.3540,3540,3540,Chromodoris striatella
SpeciesList.3542,3542,3542,Cryptocentrus polyophthalmus
SpeciesList.3543,3543,3543,Ctenochaetus marginatus
SpeciesList.3544,3544,3544,Ctenogobiops maculosus
SpeciesList.3546,3546,3546,Cymbacephalus beauforti
SpeciesList.3548,3548,3548,Eviota guttata
SpeciesList.3549,3549,3549,Glossodoris angasi
SpeciesList.3550,3550,3550,Glossodoris rufomarginata
SpeciesList.3551,3551,3551,Halgerda theobroma
SpeciesList.3552,3552,3552,Haustrum baileyanum
SpeciesList.3553,3553,3553,Helcogramma chica
SpeciesList.3554,3554,3554,Hypselodoris bertschi
SpeciesList.3555,3555,3555,Hypselodoris bullocki
SpeciesList.3557,3557,3557,Koumansetta rainfordi
SpeciesList.3558,3558,3558,Lambis truncata
SpeciesList.3559,3559,3559,Leiaster leachi
SpeciesList.3560,3560,3560,Lyncina vitellus
SpeciesList.3561,3561,3561,Melibe viridis
SpeciesList.3562,3562,3562,Melichthys indicus
SpeciesList.3563,3563,3563,Mexichromis festiva
SpeciesList.3564,3564,3564,Micromelo guamensis
SpeciesList.3565,3565,3565,Nardoa variolata
SpeciesList.3566,3566,3566,Neopomacentrus violascens
SpeciesList.3570,3570,3570,Pomacentrus burroughi
SpeciesList.3571,3571,3571,Pomacentrus cuneatus
SpeciesList.3572,3572,3572,Pseudanthias evansi
SpeciesList.3573,3573,3573,Pseudoceros lividus
SpeciesList.3574,3574,3574,Sphyraena flavicauda
SpeciesList.3575,3575,3575,Stegastes lividus
SpeciesList.3576,3576,3576,Stichopus ocellatus
SpeciesList.3577,3577,3577,Tambja tenuilineata
SpeciesList.3578,3578,3578,Tectus niloticus
SpeciesList.3579,3579,3579,Thorunna daniellae
SpeciesList.3580,3580,3580,Thuridilla moebii
SpeciesList.3581,3581,3581,Thuridilla splendens
SpeciesList.3582,3582,3582,Thuridilla undula
SpeciesList.3583,3583,3583,Zebrasoma rostratum
SpeciesList.3584,3584,3584,Amblyglyphidodon ternatensis
SpeciesList.3585,3585,3585,Chromis dimidiata
SpeciesList.3586,3586,3586,Miamira flavicostata
SpeciesList.3587,3587,3587,Miamira magnifica
SpeciesList.3588,3588,3588,Goniobranchus aureopurpureus
SpeciesList.3589,3589,3589,Goniobranchus cavae
SpeciesList.3590,3590,3590,Goniobranchus collingwoodi
SpeciesList.3591,3591,3591,Goniobranchus hunterae
SpeciesList.3592,3592,3592,Goniobranchus loringi
SpeciesList.3593,3593,3593,Goniobranchus reticulatus
SpeciesList.3594,3594,3594,Goniobranchus roboi
SpeciesList.3595,3595,3595,Conus ventricosus
SpeciesList.3596,3596,3596,Ardeadoris rubroannulata
SpeciesList.3608,3608,3608,Halichoeres erdmanni
SpeciesList.3609,3609,3609,Atagema intecta
SpeciesList.3610,3610,3610,Atagema spongiosa
SpeciesList.3611,3611,3611,Gymnodoris bicolor
SpeciesList.3612,3612,3612,Siraius immonda
SpeciesList.3615,3615,3615,Scorpaena jacksoniensis
SpeciesList.3617,3617,3617,Hyotissa hyotis
SpeciesList.3618,3618,3618,Pedum spondyloideum
SpeciesList.3619,3619,3619,Octopus vulgaris
SpeciesList.3620,3620,3620,Bolma aureola
SpeciesList.3621,3621,3621,Trochus niloticus
SpeciesList.3622,3622,3622,Lambis lambis
SpeciesList.3623,3623,3623,Strombus gigas
SpeciesList.3624,3624,3624,Lambis scorpius
SpeciesList.3625,3625,3625,Lambis chiragra
SpeciesList.3627,3627,3627,Cassis cornuta
SpeciesList.3628,3628,3628,Charonia lampas
SpeciesList.3629,3629,3629,Mancinella echinata
SpeciesList.3630,3630,3630,Chicoreus palmarosae
SpeciesList.3631,3631,3631,Chicoreus ramosus
SpeciesList.3632,3632,3632,Chicoreus torrefactus
SpeciesList.3633,3633,3633,Drupa morum
SpeciesList.3634,3634,3634,Drupa ricinus
SpeciesList.3635,3635,3635,Drupa rubusidaeus
SpeciesList.3636,3636,3636,Drupa grossularia
SpeciesList.3637,3637,3637,Morula uva
SpeciesList.3638,3638,3638,Vasum ceramicum
SpeciesList.3639,3639,3639,Vasum turbinellum
SpeciesList.3640,3640,3640,Peristernia nassatula
SpeciesList.3641,3641,3641,Pleuroploca filamentosa
SpeciesList.3642,3642,3642,Conus tessulatus
SpeciesList.3643,3643,3643,Conus boeticus
SpeciesList.3644,3644,3644,Conus distans
SpeciesList.3645,3645,3645,Conus imperialis
SpeciesList.3646,3646,3646,Conus retifer
SpeciesList.3647,3647,3647,Conus textile
SpeciesList.3648,3648,3648,Chromodoris lochi
SpeciesList.3649,3649,3649,Comatula rotalaria
SpeciesList.3650,3650,3650,Astropecten polyacanthus
SpeciesList.3651,3651,3651,Neoferdina cumingi
SpeciesList.3652,3652,3652,Odontaster penicillatus
SpeciesList.3653,3653,3653,Cistina columbiae
SpeciesList.3654,3654,3654,Choriaster granulatus
SpeciesList.3655,3655,3655,Cycethra verrucosa
SpeciesList.3656,3656,3656,Porania antarctica
SpeciesList.3657,3657,3657,Henricia obesa
SpeciesList.3658,3658,3658,Asteropsis carinifera
SpeciesList.3659,3659,3659,Diadema palmeri
SpeciesList.3660,3660,3660,Trachythyone lechleri
SpeciesList.3661,3661,3661,Holothuria arenicola
SpeciesList.3662,3662,3662,Parastichopus californicus
SpeciesList.3663,3663,3663,Pseudosquilla ciliata
SpeciesList.3665,3665,3665,Panulirus penicillatus
SpeciesList.3666,3666,3666,Aniculus retipes
SpeciesList.3667,3667,3667,Pseudoliomera speciosa
SpeciesList.3668,3668,3668,Trapezia rufopunctata
SpeciesList.3669,3669,3669,Trapezia tigrina
SpeciesList.3670,3670,3670,Percnon guinotae
SpeciesList.3671,3671,3671,Carcharhinus albimarginatus
SpeciesList.3672,3672,3672,Carcharhinus limbatus
SpeciesList.3673,3673,3673,Sphyrna lewini
SpeciesList.3674,3674,3674,Himantura fai
SpeciesList.3675,3675,3675,Mobula thurstoni
SpeciesList.3676,3676,3676,Manta birostris
SpeciesList.3677,3677,3677,Gymnomuraena zebra
SpeciesList.3678,3678,3678,Gymnothorax fimbriatus
SpeciesList.3679,3679,3679,Myrichthys maculosus
SpeciesList.3680,3680,3680,Porichthys notatus
SpeciesList.3681,3681,3681,Gadus morhua
SpeciesList.3682,3682,3682,Pollachius virens
SpeciesList.3683,3683,3683,Myripristis adusta
SpeciesList.3684,3684,3684,Myripristis hexagona
SpeciesList.3685,3685,3685,Myripristis pralinia
SpeciesList.3686,3686,3686,Neoniphon opercularis
SpeciesList.3687,3687,3687,Sargocentron microstoma
SpeciesList.3688,3688,3688,Sargocentron tiere
SpeciesList.3689,3689,3689,Corythoichthys intestinalis
SpeciesList.3690,3690,3690,Scorpaenopsis oxycephala
SpeciesList.3691,3691,3691,Sebastapistes cyanostigma
SpeciesList.3692,3692,3692,Pterois radiata
SpeciesList.3693,3693,3693,Scorpaenopsis possi
SpeciesList.3694,3694,3694,Sebastapistes mauritiana
SpeciesList.3695,3695,3695,Epinephelus bleekeri
SpeciesList.3696,3696,3696,Pseudanthias dispar
SpeciesList.3697,3697,3697,Pseudanthias lori
SpeciesList.3698,3698,3698,Pseudanthias pascalus
SpeciesList.3699,3699,3699,Pseudanthias pleurotaenia
SpeciesList.3700,3700,3700,Aethaloperca rogaa
SpeciesList.3701,3701,3701,Cephalopholis formosa
SpeciesList.3702,3702,3702,Cephalopholis sexmaculata
SpeciesList.3703,3703,3703,Gracila albomarginata
SpeciesList.3704,3704,3704,Manonichthys splendens
SpeciesList.3705,3705,3705,Lubbockichthys multisquamatus
SpeciesList.3706,3706,3706,Calloplesiops altivelis
SpeciesList.3707,3707,3707,Kuhlia mugil
SpeciesList.3708,3708,3708,Priacanthus blochii
SpeciesList.3709,3709,3709,Remora remora
SpeciesList.3710,3710,3710,Alectis ciliaris
SpeciesList.3711,3711,3711,Carangoides bajad
SpeciesList.3712,3712,3712,Caranx crysos
SpeciesList.3713,3713,3713,Lutjanus biguttatus
SpeciesList.3714,3714,3714,Lutjanus decussatus
SpeciesList.3715,3715,3715,Lutjanus semicinctus
SpeciesList.3716,3716,3716,Caesio lunaris
SpeciesList.3717,3717,3717,Pterocaesio pisang
SpeciesList.3718,3718,3718,Pterocaesio tile
SpeciesList.3719,3719,3719,Scolopsis xenochrous
SpeciesList.3720,3720,3720,Lethrinus xanthochilus
SpeciesList.3721,3721,3721,Lethrinus mahsena
SpeciesList.3722,3722,3722,Parupeneus heptacanthus
SpeciesList.3723,3723,3723,Centropyge heraldi
SpeciesList.3724,3724,3724,Centropyge loricula
SpeciesList.3725,3725,3725,Chaetodon ocellicaudus
SpeciesList.3726,3726,3726,Chaetodon reticulatus
SpeciesList.3727,3727,3727,Chaetodon semeion
SpeciesList.3728,3728,3728,Hemitaurichthys polylepis
SpeciesList.3729,3729,3729,Pomacanthus navarchus
SpeciesList.3730,3730,3730,Chaetodon decussatus
SpeciesList.3731,3731,3731,Chaetodon octofasciatus
SpeciesList.3732,3732,3732,Centropyge joculator
SpeciesList.3733,3733,3733,Chromis agilis
SpeciesList.3734,3734,3734,Chromis alpha
SpeciesList.3735,3735,3735,Chromis chrysura
SpeciesList.3736,3736,3736,Chromis elerae
SpeciesList.3737,3737,3737,Chromis lineata
SpeciesList.3738,3738,3738,Chrysiptera rex
SpeciesList.3739,3739,3739,Chrysiptera starcki
SpeciesList.3740,3740,3740,Chrysiptera taupou
SpeciesList.3741,3741,3741,Lepidozygus tapeinosoma
SpeciesList.3742,3742,3742,Plectroglyphidodon imparipennis
SpeciesList.3743,3743,3743,Pomacentrus imitator
SpeciesList.3744,3744,3744,Pomacentrus pavo
SpeciesList.3745,3745,3745,Pomacentrus philippinus
SpeciesList.3746,3746,3746,Pomacentrus tripunctatus
SpeciesList.3747,3747,3747,Amblyglyphidodon batunai
SpeciesList.3748,3748,3748,Chromis caudalis
SpeciesList.3749,3749,3749,Pomacentrus alleni
SpeciesList.3750,3750,3750,Amblycirrhitus bimacula
SpeciesList.3751,3751,3751,Cirrhitus pinnulatus
SpeciesList.3752,3752,3752,Oxycirrhites typus
SpeciesList.3753,3753,3753,Latridopsis ciliaris
SpeciesList.3754,3754,3754,Sphyraena forsteri
SpeciesList.3755,3755,3755,Anampses twistii
SpeciesList.3756,3756,3756,Bodianus anthioides
SpeciesList.3757,3757,3757,Bodianus loxozonus
SpeciesList.3758,3758,3758,Cheilinus oxycephalus
SpeciesList.3759,3759,3759,Cirrhilabrus scottorum
SpeciesList.3760,3760,3760,Diproctacanthus xanthurus
SpeciesList.3761,3761,3761,Halichoeres melasmapomus
SpeciesList.3762,3762,3762,Halichoeres scapularis
SpeciesList.3763,3763,3763,Pseudocheilinus evanidus
SpeciesList.3764,3764,3764,Pseudocheilinus octotaenia
SpeciesList.3765,3765,3765,Anampses melanurus
SpeciesList.3766,3766,3766,Halichoeres leucurus
SpeciesList.3767,3767,3767,Halichoeres argus
SpeciesList.3768,3768,3768,Calotomus carolinus
SpeciesList.3769,3769,3769,Chlorurus frontalis
SpeciesList.3770,3770,3770,Parapercis snyderi
SpeciesList.3771,3771,3771,Paranotothenia magellanica
SpeciesList.3772,3772,3772,Cirripectes castaneus
SpeciesList.3773,3773,3773,Cirripectes polyzona
