SurveyID,SurveyDate
507003542,2007-03-22
507003543,2007-03-22
507003545,2007-03-22
507003546,2007-03-22
507003547,2007-03-22
507003548,2007-03-22
507003549,2007-03-22
507003550,2007-03-22
507003551,2007-03-22
507003552,2007-03-22
507003553,2007-03-22
507003555,2007-03-22
507003556,2007-03-23
507003557,2007-03-23
507003558,2007-03-23
507003559,2007-03-23
507003560,2007-03-23
507003561,2007-03-22
507003562,2007-03-23
507003563,2007-03-23
507003564,2007-03-23
507003565,2007-03-23
507003566,2007-03-22
507003567,2007-03-23
507003568,2007-03-23
507003569,2007-03-23
507003570,2007-03-24
507003571,2007-03-24
507003572,2007-03-24
507003573,2007-03-24
507003574,2007-03-24
507003575,2007-03-24
507003576,2007-03-24
507003577,2007-03-24
507003578,2007-03-24
507003579,2007-03-24
507003580,2007-03-24
507003581,2007-03-24
507003582,2007-03-25
507003583,2007-03-25
507003584,2007-03-25
507003585,2007-03-25
507003586,2007-03-25
507003587,2007-03-25
507003588,2007-03-25
507003589,2007-03-25
507003590,2007-03-25
507003591,2007-03-25
507003592,2007-03-25
507003593,2007-03-25
507003594,2007-03-26
507003595,2007-03-26
507003596,2007-03-26
507003597,2007-03-26
507003598,2007-03-26
507003599,2007-03-26
507003600,2007-03-26
507003601,2007-03-26
507003602,2007-03-26
507003603,2007-03-26
507003604,2007-03-26
507003605,2007-03-27
507003606,2007-03-27
507003607,2007-03-27
507003608,2007-03-27
507003609,2007-03-27
507003610,2007-03-27
507003611,2007-03-27
507003612,2007-03-27
507003613,2007-03-27
507003614,2007-03-27
507003615,2007-03-28
507003616,2007-03-28
507003617,2007-03-28
507003618,2007-03-28
507003619,2007-03-28
507003620,2007-03-28
507003621,2007-03-28
507003622,2007-03-28
507003623,2007-03-28
507003624,2007-03-28
507003627,2007-03-29
507003628,2007-03-29
507003794,2011-04-03
507003795,2011-04-03
507003796,2011-04-04
507003798,2011-04-10
507003799,2011-04-11
507003800,2011-04-12
507003801,2011-04-13
507003802,2011-04-14
507003803,2011-04-16
507003804,2011-04-16
507003847,2011-05-21
507003848,2011-05-21
507003849,2011-05-22
507003850,2011-05-22
507003851,2011-05-24
507003852,2011-05-25
507003854,2011-05-25
507003855,2011-05-25
507003856,2011-05-26
507003857,2011-05-26
507003858,2011-05-27
507003859,2011-05-27
507003860,2011-05-27
507003861,2011-05-27
507003862,2011-05-28
507003863,2011-05-28
507003864,2011-05-28
507003865,2011-05-28
507003866,2011-05-29
507003867,2011-05-29
507003868,2011-05-29
507003869,2011-05-30
507003870,2011-05-30
507003871,2011-05-30
507003872,2011-05-31
507003873,2011-05-31
507003874,2011-06-01
507003875,2011-06-01
507003876,2011-06-01
507003877,2011-06-01
507003878,2011-06-02
507003879,2011-06-03
507003880,2011-06-03
507003881,2011-06-03
507003882,2011-06-04
507003883,2011-06-04
507003884,2011-06-05
507003885,2011-06-05
507003886,2011-06-06
507003887,2011-06-07
507003888,2011-06-07
507003889,2011-06-07
507003890,2011-06-07
507003891,2011-06-07
507003892,2011-06-08
507003893,2011-06-08
507003894,2011-06-08
507003895,2011-06-08
507003896,2011-06-08
507003897,2011-06-12
507003898,2011-06-14
507003899,2011-06-16
507003900,2011-06-17
507003901,2011-06-17
507003902,2011-06-18
507003903,2011-06-19
507003904,2011-06-19
507003905,2011-06-21
507003906,2011-06-22
507003907,2011-06-22
593003365,2008-04-16
593003366,2008-04-16
593003367,2008-04-16
593003368,2008-04-16
593003369,2008-04-16
593003370,2008-04-16
593003371,2008-04-16
593003372,2008-04-16
593003373,2008-04-17
593003374,2008-04-17
593003375,2008-04-17
593003376,2008-04-17
593003377,2008-04-17
593003378,2008-04-17
593003379,2008-04-17
593003380,2008-04-17
593003381,2008-04-17
593003382,2008-04-17
593003383,2008-04-17
593003384,2008-04-17
593003385,2008-04-18
593003386,2008-04-18
593003387,2008-04-18
593003388,2008-04-18
593003389,2008-04-18
593003390,2008-04-18
593003391,2008-04-18
593003392,2008-04-18
593003393,2008-04-18
593003394,2008-04-18
593003395,2008-04-18
593003396,2008-04-18
593003397,2008-04-19
593003398,2008-04-19
593003399,2008-04-19
593003400,2008-04-19
593003401,2008-04-19
593003402,2008-04-19
593003403,2008-04-19
593003404,2008-04-19
593003405,2008-04-20
593003406,2008-04-20
593003407,2008-04-20
593003408,2008-04-20
593003409,2008-04-20
593003410,2008-04-20
593003411,2008-04-20
593003412,2008-04-21
593003413,2008-04-21
593003414,2008-04-21
593003415,2008-04-21
593003416,2008-04-21
593003417,2008-04-21
593003418,2008-04-21
593003419,2008-04-21
593003420,2008-04-21
593003421,2008-04-21
593003422,2008-04-21
593003423,2008-04-22
593003424,2008-04-22
593003425,2008-04-22
593003426,2008-04-22
593003427,2008-04-22
593003428,2008-04-22
593003429,2008-04-22
593003430,2008-04-22
593003431,2008-04-22
593003432,2008-04-22
593003433,2008-04-22
593003434,2008-04-22
593003435,2008-04-28
593003436,2008-04-28
593003437,2008-04-28
593003438,2008-04-28
593003439,2008-04-28
593003440,2008-04-28
593003441,2008-04-28
593003442,2008-04-28
593003443,2008-04-28
593003444,2008-04-28
593003447,2008-04-29
593003448,2008-04-29
593003449,2008-04-29
593003454,2008-04-29
593003455,2008-04-29
593003456,2008-04-29
593003457,2008-04-30
593003458,2008-05-01
593003459,2008-05-01
593003460,2008-05-01
593003461,2008-05-01
593003462,2008-05-01
593003463,2008-05-01
593003464,2008-05-10
593003465,2008-05-10
593003466,2008-05-10
593003467,2008-05-10
593003468,2008-05-11
593003469,2008-05-11
593003470,2008-05-11
593003471,2008-05-11
593003472,2008-05-11
593003473,2008-05-11
593003474,2008-05-11
593003475,2008-05-11
593003476,2008-05-12
593003478,2008-05-12
593003479,2008-05-12
593003482,2008-05-12
593003483,2008-05-12
593003484,2008-05-13
593003485,2008-05-13
593003486,2008-05-13
593003487,2008-05-13
593003488,2008-05-13
593003489,2008-05-13
593003490,2008-05-13
593003491,2008-05-14
593003492,2008-05-14
593003493,2008-05-14
593003494,2008-05-14
593003495,2008-05-14
593003496,2008-05-14
593003497,2008-05-14
593003498,2008-05-14
593003503,2008-09-11
593003505,2008-09-11
593003507,2008-09-11
593003508,2008-09-12
593003509,2008-09-12
593003510,2008-09-12
593003511,2008-09-13
593003512,2008-09-13
593003513,2008-09-13
593003514,2008-09-14
593003515,2008-09-14
593003516,2008-09-15
593003517,2008-09-15
593003518,2008-09-15
593003519,2008-09-15
593003520,2008-09-16
593003521,2008-09-16
593003522,2008-09-16
593003523,2008-09-16
676003239,2009-08-30
676003240,2009-08-30
676003241,2009-09-01
676003242,2009-09-02
676003243,2009-09-04
676003244,2009-09-04
676003245,2009-09-05
676003246,2009-09-10
676003247,2009-09-10
676003248,2009-09-13
676003249,2009-09-13
676003250,2009-09-14
676003251,2009-09-15
676003252,2009-09-15
676003741,2009-09-02
676003742,2009-09-14
682002937,2009-07-31
682002938,2009-08-01
682002939,2009-08-02
682002940,2009-08-05
683003147,2011-09-11
683003148,2011-09-11
683003149,2011-09-12
683003150,2011-09-13
683003151,2011-09-14
683003152,2011-09-15
683003153,2011-09-15
683003932,2011-09-12
683003933,2011-09-13
683003934,2011-09-14
689003033,2009-05-26
689003034,2009-05-27
689003035,2009-05-30
689003036,2009-05-30
689003037,2009-05-31
689003038,2009-06-06
689003039,2009-06-08
689003040,2009-06-15
689003041,2009-06-16
689003042,2009-06-16
689003043,2009-06-18
689003044,2009-06-20
689003045,2009-06-21
689003046,2009-06-24
689003047,2009-07-01
689003048,2009-07-02
689003049,2009-07-03
689003050,2009-07-04
689003051,2009-07-05
689003052,2009-07-07
689003053,2009-07-07
689003054,2009-07-08
689003055,2009-07-08
689003056,2009-07-09
689003057,2009-07-10
689003058,2009-07-10
689003059,2009-07-12
689003060,2009-07-12
689003061,2009-07-22
689003735,2009-05-27
689003736,2009-06-08
689003738,2009-07-01
689003739,2009-07-02
689003740,2009-07-04
855003140,2009-05-12
855003141,2009-05-17
855003142,2009-05-18
855003143,2009-05-19
855003144,2009-05-26
855003145,2009-05-26
855003146,2009-05-27
912340005,2012-02-06
912340006,2012-02-06
912340007,2012-02-06
912340008,2012-02-06
912340009,2012-02-06
912340010,2012-02-06
912340011,2012-04-02
912340012,2012-04-02
912340013,2012-04-03
912340014,2012-04-03
912340015,2012-04-03
912340016,2012-04-03
912340017,2012-04-04
912340018,2012-04-04
912340019,2012-04-04
912340020,2012-04-04
912340021,2012-04-06
912340022,2012-04-06
912340023,2012-04-07
912340024,2012-04-07
912340025,2012-04-07
912340026,2012-04-07
912340027,2012-04-08
912340028,2012-04-08
912340029,2012-04-08
912340030,2012-04-08
912340031,2012-04-09
912340032,2012-04-09
912340033,2012-04-10
912340034,2012-04-10
912340035,2012-04-10
912340036,2012-04-10
912340037,2012-01-14
912340038,2012-01-14
912340039,2012-01-14
912340040,2012-01-14
912340041,2012-01-15
912340042,2012-01-15
912340043,2012-01-15
912340044,2012-01-15
912340045,2012-01-15
912340046,2012-01-15
912340047,2012-01-15
912340048,2012-01-15
912340049,2009-12-11
912340050,2009-08-01
912340141,2011-10-22
912340142,2011-10-22
912340143,2011-10-22
912340144,2011-10-22
912340145,2011-10-22
912340146,2011-10-22
912340147,2011-11-02
912340148,2011-11-02
912340149,2011-11-02
912340150,2011-11-02
912340151,2011-11-02
912340152,2011-11-02
912340153,2011-11-28
912340154,2011-11-28
912340155,2011-11-28
912340156,2011-11-28
912340157,2011-11-28
912340158,2011-11-28
912340159,2011-12-18
912340160,2011-12-18
912340161,2011-12-18
912340162,2011-12-18
912340163,2011-12-18
912340164,2011-12-18
912340165,2012-01-10
912340166,2012-01-10
912340167,2012-01-10
912340168,2012-01-10
912340169,2012-01-10
912340170,2012-01-10
912340171,2012-01-13
912340172,2012-01-13
912340173,2012-01-13
912340174,2012-01-13
912340175,2012-01-13
912340176,2012-01-13
912340177,2012-01-26
912340178,2012-01-26
912340179,2012-01-26
912340180,2012-01-26
912340181,2012-02-13
912340182,2012-02-13
912340183,2011-10-22
912340184,2011-10-22
912340185,2011-10-22
912340186,2011-10-22
912340187,2011-10-22
912340188,2011-10-22
912340189,2011-11-02
912340190,2011-11-02
912340191,2011-11-02
912340192,2011-11-02
912340193,2011-11-02
912340194,2011-11-02
912340195,2011-11-28
912340196,2011-11-28
912340197,2011-11-28
912340198,2011-11-28
912340199,2011-11-28
912340200,2011-11-28
912340201,2011-12-18
912340202,2011-12-18
912340203,2011-12-18
912340204,2011-12-18
912340205,2011-12-18
912340206,2011-12-18
912340207,2012-01-10
912340208,2012-01-10
912340209,2012-01-10
912340210,2012-01-10
912340211,2012-01-10
912340212,2012-01-10
912340213,2012-01-13
912340214,2012-01-13
912340215,2012-01-13
912340216,2012-01-13
912340217,2012-01-13
912340218,2012-01-13
912340219,2012-01-26
912340220,2012-01-26
912340221,2012-01-26
912340222,2012-01-26
912340223,2012-02-13
912340224,2012-02-13
912340225,2011-10-01
912340226,2011-11-13
912340227,2011-11-27
912340228,2011-07-03
912340229,2011-08-28
912340230,2011-08-28
912340231,2011-10-30
912340232,2011-10-30
912340233,2009-05-08
912340234,2011-11-19
912340235,2011-11-25
912340236,2011-11-26
912340237,2011-11-27
912340238,2011-12-23
912340239,2011-12-27
912340240,2011-12-28
912340241,2011-11-04
912340242,2011-09-09
912340243,2011-09-17
912340244,2011-09-17
912340245,2011-06-05
912340246,2011-06-06
912340247,2011-12-09
912340248,2011-12-10
912340249,2011-08-27
912340250,2011-08-28
912340251,2011-11-11
912340252,2011-11-11
912340253,2011-11-13
912340254,2011-10-09
912340255,2011-10-01
912340256,2011-10-03
912340257,2012-03-10
912340258,2012-04-08
912340259,2012-04-14
912340260,2012-04-15
912340261,2012-07-14
912340262,2012-01-26
912340263,2012-05-11
912340264,2012-05-11
912340265,2012-05-12
912340266,2012-05-12
912340267,2012-05-12
912340268,2012-05-13
912340269,2012-05-13
912340270,2012-05-11
912340271,2012-05-11
912340272,2012-05-12
912340273,2012-05-12
912340274,2011-11-21
912340275,2011-12-07
912340276,2011-09-19
912340277,2011-10-19
912340278,2011-12-23
912340279,2011-08-24
912340280,2011-11-21
912340281,2011-11-23
912340282,2011-11-23
912340283,2011-11-25
912340284,2011-11-22
912340285,2011-11-25
912340286,2011-11-24
912340287,2011-11-24
912340288,2011-08-31
912340289,2011-08-14
912340290,2011-08-10
912340291,2011-09-17
912340292,2011-08-14
912340293,2011-09-17
912340294,2011-11-06
912340295,2011-10-01
912340296,2012-01-03
912340297,2012-03-09
912340298,2012-03-10
912340299,2012-03-11
912340300,2012-03-11
912340301,2012-01-21
912340302,2012-04-25
912340303,2012-04-25
912340304,2012-04-28
912340305,2012-04-29
912340306,2012-04-14
912340307,2012-04-15
912340308,2012-04-15
912340309,2012-01-08
912340310,2012-03-25
912340311,2012-02-12
912340312,2012-01-26
912340313,2012-01-28
912340314,2012-09-15
912340315,2012-09-16
912340316,2012-09-23
912340317,2012-03-31
912340318,2012-04-09
912340319,2012-01-31
912340320,2012-01-31
912340321,2012-01-31
912340322,2012-01-31
912340323,2012-01-31
912340324,2012-01-31
912340325,2012-01-31
912340326,2012-02-01
912340327,2012-02-01
912340328,2012-02-01
912340329,2012-02-01
912340330,2012-02-01
912340331,2012-02-01
912340332,2012-02-01
912340333,2012-02-02
912340334,2012-02-02
912340335,2012-02-02
912340336,2012-02-02
912340337,2012-02-02
912340338,2012-02-02
912340339,2012-02-02
912340340,2012-02-02
912340341,2012-02-03
912340342,2012-02-03
912340343,2012-02-03
912340344,2012-02-03
912340345,2012-08-24
912340346,2012-04-03
912340347,2012-04-13
912340348,2012-02-16
912340349,2012-01-15
912340350,2012-01-11
912340351,2012-01-12
912340352,2012-08-23
912340353,2012-08-24
912340354,2012-08-25
912340355,2012-04-01
912340356,2012-04-01
912340357,2009-02-24
912340358,2011-04-24
912340359,2008-04-20
912340360,2012-05-10
912340361,2012-05-08
912340362,2012-05-11
912340363,2012-05-12
912340364,2012-05-12
912340365,2012-05-08
912340366,2012-05-09
912340367,2012-05-09
912340368,2012-05-09
912340369,2012-05-10
912340370,2012-05-10
912340371,2012-05-11
912340372,2012-05-16
912340373,2012-05-16
912340374,2012-05-16
912340375,2012-05-17
912340376,2012-05-17
912340377,2012-05-17
912340378,2012-05-18
912340379,2012-05-18
912340380,2012-05-18
912340381,2012-05-18
912340382,2012-05-19
912340383,2012-05-19
912340384,2012-05-19
912340385,2012-05-27
912340386,2012-05-27
912340387,2012-05-29
912340388,2012-05-29
912340389,2012-05-29
912340390,2012-05-30
912340391,2012-05-30
912340392,2012-05-30
912340393,2012-05-31
912340394,2012-06-11
912340395,2012-06-13
912340396,2012-06-13
912340397,2012-06-13
912340398,2012-06-13
912340399,2012-06-14
912340400,2012-06-11
912340401,2012-06-11
912340402,2012-06-11
912340403,2012-06-12
912340404,2012-06-12
912340405,2012-06-12
912340406,2012-06-12
912340407,2012-06-13
912340408,2012-08-21
912340409,2012-08-04
912340410,2012-08-04
912340411,2012-08-05
912340412,2012-08-06
912340413,2012-08-06
912340414,2012-07-22
912340415,2012-08-21
912340416,2012-08-06
912340417,2012-08-06
912340418,2012-08-07
912340419,2012-08-07
912340420,2012-08-08
912340421,2012-08-08
912340422,2012-08-16
912340423,2012-08-06
912340424,2012-08-17
912340425,2012-08-23
912340426,2012-08-23
912340427,2012-08-23
912340428,2012-08-23
912340429,2012-07-22
912340430,2011-12-09
912340431,2011-12-09
912340432,2011-12-10
912340433,2011-12-12
912340434,2011-12-12
912340435,2011-12-10
912340436,2011-12-09
912340437,2011-12-11
912340438,2011-12-08
912340439,2011-12-11
912340440,2011-12-08
912340441,2011-12-12
912340442,2011-12-09
912340443,2011-12-12
912340444,2012-08-17
912340445,2012-08-09
912340446,2012-02-20
912340447,2012-02-20
912340448,2012-02-20
912340449,2012-02-20
912340450,2012-02-20
912340451,2012-02-20
912340452,2012-02-20
912340453,2012-02-20
912340454,2012-02-20
912340455,2012-02-20
912340456,2012-02-21
912340457,2012-02-21
912340458,2012-02-21
912340459,2012-02-21
912340460,2012-02-21
912340461,2012-02-21
912340462,2012-02-21
912340463,2012-02-21
912340464,2012-02-21
912340465,2012-02-21
912340466,2012-02-21
912340467,2012-02-21
912340468,2012-02-22
912340469,2012-02-22
912340470,2012-02-22
912340471,2012-02-22
912340472,2012-02-22
912340473,2012-02-22
912340474,2012-02-22
912340475,2012-02-22
912340476,2012-02-23
912340477,2012-02-23
912340478,2012-02-23
912340479,2012-02-23
912340480,2012-02-23
912340481,2012-02-23
912340482,2012-02-23
912340483,2012-02-23
912340484,2012-02-23
912340485,2012-02-23
912340486,2012-02-23
912340487,2012-02-23
912340488,2012-02-24
912340489,2012-02-24
912340490,2012-02-24
912340491,2012-02-24
912340492,2012-02-24
912340493,2012-02-24
912340494,2012-02-24
912340495,2012-02-24
912340496,2012-02-24
912340497,2012-02-24
912340498,2012-02-24
912340499,2012-02-24
912340500,2012-02-24
912340501,2012-02-24
912340502,2012-02-25
912340503,2012-02-25
912340504,2012-02-25
912340505,2012-02-25
912340506,2012-02-25
912340507,2012-02-25
912340508,2012-02-25
912340509,2012-02-25
912340510,2012-02-25
912340511,2012-02-25
912340512,2012-02-25
912340513,2012-02-25
912340514,2012-02-26
912340515,2012-02-26
912340516,2012-02-27
912340517,2012-02-27
912340518,2012-02-27
912340519,2012-02-27
912340520,2012-02-27
912340521,2012-02-27
912340522,2012-02-27
912340523,2012-02-27
912340524,2012-02-27
912340525,2012-02-27
912340526,2012-02-27
912340527,2012-02-27
912340528,2012-02-27
912340529,2012-02-27
912340530,2012-02-27
912340531,2012-02-27
912340532,2012-02-28
912340533,2012-02-28
912340534,2012-02-28
912340535,2012-02-28
912340536,2012-02-28
912340537,2012-02-28
912340538,2012-02-28
912340539,2012-02-28
912340540,2012-02-28
912340541,2012-02-28
912340542,2012-02-28
912340543,2012-02-28
912340544,2012-02-28
912340545,2012-02-28
912340546,2012-02-29
912340547,2012-02-29
912340548,2012-02-29
912340549,2012-02-29
912340550,2012-02-29
912340551,2012-03-01
912340552,2012-03-01
912340553,2012-03-01
912340554,2012-03-01
912340555,2012-03-01
912340556,2012-03-01
912340557,2012-01-02
912340558,2012-01-15
912340559,2012-07-23
912340560,2012-07-23
912340561,2012-07-23
912340562,2012-07-24
912340563,2012-07-24
912340564,2012-07-25
912340565,2012-07-25
912340566,2012-07-25
912340567,2012-07-26
912340568,2012-07-26
912340569,2012-07-26
912340570,2012-07-26
912340571,2012-07-26
912340572,2012-07-27
912340573,2012-07-27
912340574,2012-07-27
912340575,2012-07-27
912340576,2012-07-27
912340577,2012-07-28
912340578,2012-07-28
912340579,2012-07-28
912340580,2012-07-28
912340581,2012-07-28
912340582,2012-07-28
